Date,Close,Open,High,Low
2023-01-03,123.09600830078125,128.22377748695044,128.83398716375524,122.21021158237852
2023-01-04,124.36565399169922,124.88728777203856,126.62935597280962,123.10585750129947
2023-01-05,123.04679870605469,125.12349705306252,125.7533952948206,122.79090770776376
2023-01-06,127.57422637939453,124.02120925912487,128.23365008945973,122.91888331158243
2023-01-09,128.0958709716797,128.41082770495254,131.30442886555136,127.83997988936822
2023-01-10,128.66668701171875,128.20410381019116,129.18832083166095,126.09787998496417
2023-01-11,131.38314819335938,129.17849644752224,131.402821722743,128.40097153395064
2023-01-12,131.3043975830078,131.76698078856714,132.14097304777255,129.36548883237654
2023-01-13,132.63308715820312,129.94617875784812,132.79056549396478,129.58202324711493
2023-01-17,133.79446411132812,132.7019826183309,135.12314807764807,132.01303370787318
2023-01-18,133.0759735107422,134.66056331872014,136.42230495988363,132.8988066595986
2023-01-19,133.13504028320312,131.96381962844052,134.0995687562006,131.65871475561192
2023-01-20,135.6940155029297,133.14489665420894,135.84165708820683,132.1016288639502
2023-01-23,138.8828887939453,135.94007397852303,141.05801539977267,135.72354499448727
2023-01-24,140.2804412841797,138.0954784443646,140.90050277108796,138.08564168128757
2023-01-25,139.6210174560547,138.6663258108729,140.18201330953534,136.61915274790366
2023-01-26,141.6879119873047,140.91037200424128,141.97332836189656,139.6604119793185
2023-01-27,143.62673950195312,140.90046998603648,144.90622424832324,140.82173084586466
2023-01-30,140.7430419921875,142.6721140707524,143.2527985417942,140.59541543784155
2023-01-31,142.01268005371094,140.4477784546675,142.06189391275458,140.0344090710312
2023-02-01,143.13465881347656,141.69771052689384,144.29604258311244,139.0895417079852
2023-02-02,148.43960571289062,146.5498959772077,148.7939093931277,145.831421817907
2023-02-03,152.06150817871094,145.69362375451536,154.89605760293438,145.4967833818238
2023-02-06,149.3352508544922,150.1620046015634,150.6836384438328,148.40024764766747
2023-02-07,152.2091827392578,148.26247720570987,152.780030512787,148.26247720570987
2023-02-08,149.52223205566406,151.45130381865607,152.14025265616812,148.78406936876726
2023-02-09,148.48880004882812,151.3528748543498,151.89419715713953,148.04590544398496
2023-02-10,148.8535614013672,147.32570754066396,149.17885078358248,147.08912934244577
2023-02-13,151.6529541015625,148.79435847028975,152.05708767351098,148.76478808797367
2023-02-14,151.01223754882812,149.94765859116993,151.5741049324063,148.70565732767898
2023-02-15,153.11183166503906,150.92353288699502,153.27940219693946,150.6968215839401
2023-02-16,151.51498413085938,151.3178281549916,154.09756497312395,151.16012443154224
2023-02-17,150.37156677246094,150.17442580979125,150.8151376986906,148.69584602843153
2023-02-21,146.3596649169922,148.05510409777494,149.1394018439348,146.29067235544917
2023-02-22,146.78355407714844,146.74411685820635,147.80869615626176,145.0585442502877
2023-02-23,147.2665252685547,147.94667430552937,148.1931042440918,145.1373820304515
2023-02-24,144.61495971679688,145.00924162382364,145.0881010134071,143.6390916917033
2023-02-27,145.8076629638672,145.60067024018994,147.039812645864,145.34437348016522
2023-02-28,145.30494689941406,144.95008720013072,146.95109701970668,144.7332276594082
2023-03-01,143.2349090576172,144.73320702328428,145.12748883698703,142.9391901768966
2023-03-02,143.82638549804688,142.31823534576338,144.6149643784106,141.8450789930105
2023-03-03,148.8732452392578,145.9259379185379,148.95210462024477,145.2260853537234
2023-03-06,151.63328552246094,151.59384830577196,154.0680147422593,151.26857399298945
2023-03-07,149.4351043701172,151.50510660246357,151.83039589059405,148.9718149331636
2023-03-08,150.68695068359375,150.62780991403972,151.2783884609091,149.66180891591966
2023-03-09,148.43951416015625,151.36710263865677,152.33310365607178,148.08465449485655
2023-03-10,146.37937927246094,148.06496662146847,148.78453780981002,145.5020893181875
2023-03-13,148.3212432861328,145.69922529511118,150.95311305935627,145.59079552733544
2023-03-14,150.4109649658203,149.11967456920323,151.2093955139033,147.95653254628945
2023-03-15,150.80528259277344,149.03098388604963,151.06156433450928,147.77911548729296
2023-03-16,153.6244354248047,149.98712698991974,154.22572509887632,149.47454848721353
2023-03-17,152.7865753173828,153.85115455030763,154.50173325502132,152.07685582876627
2023-03-20,155.1522674560547,152.85555389921097,155.5662829465371,151.94867858194203
2023-03-21,157.00540161132812,155.07339980370813,157.12368313888845,154.304524751908
2023-03-22,155.57615661621094,157.0251659140942,159.82460651427928,155.5564380089166
2023-03-23,156.66041564941406,156.5618527096425,159.2430113419942,155.4282660956086
2023-03-24,157.96160888671875,156.5914588714899,158.0503200650471,155.5958872192805
2023-03-27,156.01974487304688,157.65604352005258,158.47419284355544,155.6155961034445
2023-03-28,155.3987274169922,155.71416498675424,156.226743517172,153.7525770821358
2023-03-29,158.47415161132812,157.09413508315754,158.7501519087846,157.0744315196879
2023-03-30,160.04147338867188,159.22332411879057,160.14990317241256,158.96704237580855
2023-03-31,162.54518127441406,160.120319104618,162.64375926608275,159.59788883873148
2023-04-03,163.79705810546875,161.92419649331373,163.91533966892132,161.87490749491164
2023-04-04,163.26475524902344,164.22090454094308,164.45746763773894,162.75217680448466
2023-04-05,161.42147827148438,162.38749456021097,162.69306530915642,159.48947577581393
2023-04-06,162.30862426757812,160.1104583059446,162.60434321282244,159.686606015777
2023-04-10,159.71617126464844,159.11488161033475,159.71617126464844,157.7940207437735
2023-04-11,158.5037384033203,160.03160702009572,160.04145880285023,158.21787125365222
2023-04-12,157.81373596191406,158.9177372546322,159.7457382241708,157.49829842634344
2023-04-13,163.1957550048828,159.32188371142138,163.4323331532267,159.11487595150933
2023-04-14,162.85076904296875,162.23961256067847,163.94491858408577,161.48061917083933
2023-04-17,162.87045288085938,162.73245273206868,163.02817163401676,161.68759231395518
2023-04-18,164.09275817871094,163.72804670609275,165.019337094876,163.28446081239204
2023-04-19,165.23619079589844,163.4323220199929,165.75862101045766,163.17602528319068
2023-04-20,164.2701873779297,163.71818673436218,165.47276665465435,163.1957564794937
2023-04-21,162.66348266601562,162.69305305620966,164.07305473489896,162.14105238473394
2023-04-24,162.96905517578125,162.643765839196,163.23520373133107,161.54961626736943
2023-04-25,161.4313201904297,162.83104036567903,163.93504162144998,161.3918829793584
2023-04-26,161.42147827148438,160.73147738017352,162.91977666468185,160.47519563222698
2023-04-27,166.0050506591797,162.83103216774902,166.15290259103057,162.83103216774902
2023-04-28,167.2569122314453,166.08391841749662,167.42449781718415,165.48262879614657
2023-05-01,167.16819763183594,166.86262693627947,168.0159171618742,166.23176694003394
2023-05-02,166.13319396972656,167.6610625345139,167.91735928630777,165.14747425578494
2023-05-03,165.05877685546875,167.07950544573387,168.47922575134587,164.77292473257992
2023-05-04,163.4224853515625,162.53534351356944,164.6546351492701,161.9636242025262
2023-05-05,171.0913848876953,168.5383592942621,171.8109560965244,168.32149974515366
2023-05-08,171.02236938476562,170.01693107088172,171.3673772990156,169.65221959190652
2023-05-09,169.31710815429688,170.5788283985824,171.06182151405454,169.14953757945023
2023-05-10,171.08154296875,170.54926084220077,171.5448325237521,169.44524432941884
2023-05-11,171.268798828125,171.3673768150292,172.09679977091955,169.71135988855104
2023-05-12,170.34095764160156,171.3773829679925,171.8117019924622,168.79122976444327
2023-05-15,169.84738159179688,170.92329846315806,170.97265562623798,169.25512575822094
2023-05-16,169.84738159179688,169.7684131432073,170.9035525855878,169.58086496051854
2023-05-17,170.45941162109375,169.4920742376562,170.69630196545663,168.21872838992437
2023-05-18,172.7889404296875,170.76541658498283,172.97648867280256,170.3508433925847
2023-05-19,172.8975067138672,174.11161490131875,174.11161490131875,172.68034719263906
2023-05-22,171.94989013671875,171.73273062815065,172.45331220735133,171.2095777379714
2023-05-23,169.343994140625,170.89372201948225,171.140492823502,169.06761204505847
2023-05-24,169.62039184570312,168.88007936551583,170.19290197111815,168.31744971265542
2023-05-25,170.75552368164062,170.18301363335365,171.65375792303627,169.47231254318322
2023-05-26,173.1640167236328,171.08128541223243,173.49963649375093,170.873991291327
2023-05-30,175.00985717773438,174.6742524991613,176.67803022234617,174.28929064745816
2023-05-31,174.96047973632812,175.0394481918492,177.03336027410137,174.47680359439627
2023-06-01,177.7637939453125,175.40466591116137,177.79340523372372,174.64460769798924
2023-06-02,178.6126708984375,178.69163934807793,179.4319516190538,176.94449817130123
2023-06-05,177.26039123535156,180.27099781019854,182.56102285189482,175.7402747725204
2023-06-06,176.8951873779297,177.64536518975015,177.79342164547316,175.13816542041533
2023-06-07,175.5231475830078,176.135134367242,178.86935913776645,175.02960596689772
2023-06-08,178.23760986328125,175.60208462454239,178.50411146672758,175.16778069465795
2023-06-09,178.6226043701172,179.1556227362357,179.87618934318917,178.29686506682958
2023-06-12,181.41604614257812,178.92860689189297,181.51476050436432,178.63247886823135
2023-06-13,180.9422149658203,180.4388079672042,181.7713612206094,180.08345742062403
2023-06-14,181.57394409179688,181.00143405215442,182.00826309164242,179.668880824476
2023-06-15,183.6073455810547,181.5838370156226,184.11076766616947,181.4061542027307
2023-06-16,182.53138732910156,184.3180051568314,184.57465637740563,181.88978940104866
2023-06-20,182.6202850341797,182.02804406160988,183.69621733182024,182.02804406160988
2023-06-21,181.58383178710938,182.51167734169172,183.015099412311,180.23151756348105
2023-06-22,184.5845184326172,181.36663331958354,184.63387559426894,181.2975302809329
2023-06-23,184.26870727539062,183.1533133637622,185.13734541827677,182.62027993546528
2023-06-26,182.87689208984375,184.41673933227065,185.62098193195177,182.83740033087778
2023-06-27,185.63088989257812,183.48892085931215,185.95662920109734,183.27176132029933
2023-06-28,186.8054962158203,185.50253915791174,187.44709427325768,185.17681495512898
2023-06-29,187.14109802246094,186.63769101872532,187.61490879718235,186.49949997485513
2023-06-30,191.4645233154297,189.15475231695294,191.96793030893548,188.7895213028153
2023-07-03,189.97402954101562,191.27697146600818,191.37568580561538,189.28305928715224
2023-07-05,188.858642578125,189.09554798353173,190.48732393792235,188.15780683402295
2023-07-06,189.3324432373047,187.38788795320247,189.53973735512338,186.7561552507634
2023-07-07,188.21702575683594,188.93760736945495,190.1813268348204,187.78272178125238
2023-07-10,186.17376708984375,186.8153651594175,187.5359467558433,184.62403920180722
2023-07-11,185.65061950683594,186.71667122446578,186.85486227702734,184.18974051380027
2023-07-12,187.31878662109375,187.22993768452707,189.22385000348103,186.03557542450565
2023-07-13,188.07884216308594,188.03936545890204,188.72045533421505,187.32866429002723
2023-07-14,188.22689819335938,187.77283329330808,188.71055932283986,187.18059240914323
2023-07-17,191.48426818847656,189.421252931179,191.81000743962883,189.33241906132668
2023-07-18,191.22763061523438,190.85254922844402,191.8198865800326,189.93455398917624
2023-07-19,192.57992553710938,190.60575926840173,195.6694855056854,190.1615598085878
2023-07-20,190.63539123535156,192.57006595398724,193.9322456468904,190.01352397351403
2023-07-21,189.4607391357422,191.59284231983003,192.4515998266043,188.75990348350925
2023-07-24,190.2602996826172,190.91177825353577,192.3924031537896,189.76675804919924
2023-07-25,191.11903381347656,190.83278632842445,191.92844922240585,190.4280786239598
2023-07-26,191.98768615722656,191.1684052777898,193.11296042478057,190.8229351880455
2023-07-27,190.7241973876953,193.4880330742484,194.65278390019768,190.06285351948284
2023-07-28,193.300537109375,192.15551679155857,194.09020681344484,191.6323638132229
2023-07-31,193.91249084472656,193.52752900074864,193.95198260711592,192.7378594315981
2023-08-01,193.08335876464844,193.70522604358104,194.1888872056883,192.7576194786216
2023-08-02,190.0924835205078,192.52069974591456,192.65889079076135,189.37191700535638
2023-08-03,188.70068359375,189.09552588996192,189.8851803589987,188.22688789998924
2023-08-04,179.6392822265625,183.12368481919472,184.95966022717982,179.57017917093492
2023-08-07,176.5398406982422,179.77747246914834,180.7645556934903,175.0592158617292
2023-08-08,177.47756958007812,177.3689898212007,177.94149990785485,175.2862435821482
2023-08-09,175.8883514404297,178.53372709089916,178.59294967088076,174.72358547458126
2023-08-10,175.6711883544922,177.1616784798233,178.41527829006225,175.30597241092943
2023-08-11,175.7305145263672,175.26597277471524,176.55090180538758,174.50488805624465
2023-08-14,177.38116455078125,175.90841909398483,177.60849603671858,175.2560608313475
2023-08-15,175.39447021484375,176.8079133729191,177.40095410638986,174.99910972586324
2023-08-16,174.52464294433594,175.07815356283987,176.47180884084688,174.45544657600635
2023-08-17,171.984375,175.088000474305,175.45370954891732,171.47039448392803
2023-08-18,172.46873474121094,170.30410101859755,173.07166917955516,169.96804315644715
2023-08-21,173.8031005859375,173.04203097276417,174.08974972921308,171.7274356199635
2023-08-22,175.177001953125,175.00897300604348,175.62178623446252,174.20835828322907
2023-08-23,179.0219268798828,176.45205395893973,179.44695366375947,176.264252478764
2023-08-24,174.33682250976562,178.57712060131817,179.00214733275968,173.9710983264249
2023-08-25,176.54098510742188,175.3252376314931,177.0747231196245,173.78331106065053
2023-08-28,178.1027069091797,178.003859262239,178.49806733287568,176.48170504077262
2023-08-29,181.98716735839844,177.61837000977968,182.75813070921157,177.4206898063463
2023-08-30,185.47628784179688,182.7976884731864,185.67398314097,182.6000082560471
2023-08-31,185.69375610351562,185.6641048225717,186.92927641629686,185.3082743692093
2023-09-01,187.2653350830078,187.29498636168424,187.7199980774023,186.09899615427736
2023-09-05,187.50253295898438,186.09898389331408,187.77928826308653,185.4367469097816
2023-09-06,180.7911834716797,186.21757793807612,186.66237722656214,179.36786194540127
2023-09-07,175.503173828125,173.15073850258275,176.1456533918577,171.52973657694065
2023-09-08,176.115966796875,176.2840107997074,178.15211655476327,175.7304851357375
2023-09-11,177.28228759765625,177.9840695669679,178.21140101532347,175.2856831308839
2023-09-12,174.25775146484375,177.4108010563609,178.04338672084478,172.79489994360574
2023-09-13,172.19198608398438,174.46533118918654,175.24618840249718,171.96463950783718
2023-09-14,173.70423889160156,171.98438956640607,174.06006926639952,171.56925664281374
2023-09-15,172.9827117919922,174.43568479625586,174.45545734300367,171.80650919609533
2023-09-18,175.90841674804688,174.43567131089117,177.30208708635865,174.1292647291417
2023-09-19,176.9956817626953,175.46363376102514,177.54919237650395,175.07815207769175
2023-09-20,173.45716857910156,177.1834868845125,177.61839243619755,173.3681996565953
2023-09-21,171.91519165039062,172.52801984046553,174.25774788080986,171.84601037143327
2023-09-22,172.76524353027344,172.6466384244914,175.0287248458324,172.03382526857388
2023-09-25,174.04029846191406,172.18207147695253,174.91998813589507,172.13264765845275
2023-09-26,169.96803283691406,172.79490338049743,173.17049122867175,169.67150500159482
2023-09-27,168.4557647705078,170.62039864934732,171.03553164114703,167.0917606780329
2023-09-28,168.7127685546875,167.37840061261642,170.03724268196555,165.6783234920371
2023-09-29,169.2267303466797,170.02734498983367,171.06518493104676,168.36679806748614
2023-10-02,171.7373046875,169.23661305458424,172.28093658205415,168.9499639274405
2023-10-03,170.40293884277344,170.26456118455488,171.61870157072957,168.84125459232132
2023-10-04,171.64833068847656,169.10809426237566,172.19196251916273,168.9894891655102
2023-10-05,172.8838653564453,171.77682905786853,173.41760341955526,170.67968657288918
