open,high,low,close,Ticker
130.2102425761428,130.6297648884673,129.57606120699057,129.86875915527344,AAPL
130.1614721527149,131.9566646084623,130.1029355337376,131.49810791015625,AAPL
131.51763255879192,133.16648356087228,131.07859300425446,133.0103759765625,AAPL
132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,AAPL
133.27377610064684,133.98599632611845,132.45421890843855,133.92745971679688,AAPL
134.54213509862615,136.59100614570704,134.39579354693674,136.55198669433594,AAPL
136.65928383502748,139.66427232062847,136.65928383502748,138.56179809570312,AAPL
140.04479519196917,141.3619286538461,139.1862333107396,141.0497283935547,AAPL
138.13250812343543,140.5521155930635,137.2446631833098,139.75209045410156,AAPL
139.27403406481795,142.10341304013653,139.17646311232951,141.57656860351562,AAPL
142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,AAPL
140.52287651879445,143.8693639556699,140.1326224508896,142.0936737060547,AAPL
144.4937679079545,145.9279745686904,144.0839818158266,145.5181884765625,AAPL
145.60602078776031,146.34750947636803,143.50836421958925,144.86451721191406,AAPL
144.8449961921481,146.1133292004128,142.32781756831105,142.8253936767578,AAPL
140.24970186714236,140.56191704499963,138.22034787278739,138.98135375976562,AAPL
139.9667464752501,143.5181116494979,139.47892150687957,142.5912322998047,AAPL
141.9863363279922,142.57173225410514,141.10825732605966,141.8594970703125,AAPL
142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,AAPL
143.95717990319216,145.09868877076016,143.34251555633264,144.9425811767578,AAPL
144.6596219111436,146.18163344756866,144.10349429509156,145.36209106445312,AAPL
145.48892025406204,145.5767400665626,142.00585756681636,143.19615173339844,AAPL
141.28383310707383,143.39124006828624,139.0691040815247,141.44969177246094,AAPL
141.16680912935195,142.9815188308623,141.05948702759235,142.0936737060547,AAPL
140.86434605990442,142.76686050541852,140.60091640214495,142.3083038330078,AAPL
142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,AAPL
142.25955921779124,144.4352550861749,141.64489480221886,143.77182006835938,AAPL
143.6839649919127,144.191292221281,142.7180662311683,143.3717498779297,AAPL
143.40102641721816,144.24008597517638,142.61075233452527,143.4790802001953,AAPL
143.00033556159832,143.74293525391155,142.29681378591434,142.79513549804688,AAPL
142.853744492803,143.34230040071924,142.18931561461758,142.7462615966797,AAPL
143.0882262269222,144.3291621434574,141.97431959044943,142.2674560546875,AAPL
142.7071837820295,143.36184690994065,142.19908146277635,142.5215301513672,AAPL
142.84391888390587,145.63845810252803,142.50192392785888,145.48211669921875,AAPL
145.56033337689462,146.01957707570978,144.8763581583002,145.68736267089844,AAPL
145.1401525423691,147.72950726446174,143.11753925492116,147.66110229492188,AAPL
146.7915040599331,148.20831321235303,145.67759718518755,146.75242614746094,AAPL
146.37136871129022,147.2703098892412,142.80490125480077,143.01010131835938,AAPL
141.71049530140775,144.61251796964282,141.19262734198236,143.34226989746094,AAPL
144.06536865206095,145.10110479232438,143.4204712746936,144.79820251464844,AAPL
144.91542102572143,146.75239563031982,144.50503593715925,146.28338623046875,AAPL
146.02935786837372,147.40708910674365,145.7362213417673,146.19546508789062,AAPL
146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,AAPL
144.95454377317253,145.70690913613237,144.13375851701343,144.16307067871094,AAPL
144.10443150378484,145.34536755607812,143.4693148530707,145.1988067626953,AAPL
145.58966053577964,149.97689795560206,145.20858752404757,149.6153564453125,AAPL
149.1658935130071,149.30268857096087,147.82724018566304,148.35488891601562,AAPL
149.33198527371385,151.43276949828842,148.8531951656688,149.01930236816406,AAPL
150.3482208407517,151.17877201656754,148.91186498723962,150.1332550048828,AAPL
150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,AAPL
151.4230043452141,153.66058362239795,150.8562777588282,153.1036376953125,AAPL
153.38697789342345,153.4456022050819,150.45564303417842,151.55978393554688,AAPL
151.9310910707807,152.5368955037672,150.42633082753412,150.54359436035156,AAPL
151.45233157203938,151.92134106933233,145.2965241455898,145.5603485107422,AAPL
147.18232700871462,147.9542386226374,145.3453524055779,146.12704467773438,AAPL
146.9087519585389,147.61227358439965,143.5474852815467,144.7297821044922,AAPL
145.15971382126716,146.0195769004921,143.01983678244974,145.61895751953125,AAPL
145.0424954824605,145.5603636061977,143.85041774982722,145.3844757080078,AAPL
145.4137565229727,145.4137565229727,142.423782481279,142.7169189453125,AAPL
140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,AAPL
140.63566578658538,141.29034368063373,139.51199340756355,140.14710998535156,AAPL
141.14379903633161,143.07847626004042,140.41096517330857,142.5117645263672,AAPL
143.29341147385273,143.71357721861844,142.30653411634987,143.46929931640625,AAPL
142.32609558654582,144.09466540021555,142.2283784515029,143.5572509765625,AAPL
142.14045701354505,142.6192471706429,140.52822848156046,142.04273986816406,AAPL
139.97123697906306,141.4369043819852,138.44694526555043,138.6619110107422,AAPL
139.2091369382953,141.14381437221513,138.7792053064143,139.56089782714844,AAPL
140.37187163149707,141.075393254431,138.04634099404652,138.2613067626953,AAPL
138.65219100239392,139.6488494470143,135.92605500067936,139.38502502441406,AAPL
138.5153346198599,138.95504676613083,135.10522468851968,135.95530700683594,AAPL
136.2973477353653,138.98440552812323,136.17031841410787,137.88026428222656,AAPL
136.27780121386797,138.89645401323804,135.20297213380132,138.74989318847656,AAPL
139.78561391612965,140.91906720020722,139.4533994772065,140.01034545898438,AAPL
140.73341358342566,140.87997439192273,139.2970580219821,139.6292724609375,AAPL
139.01368703802868,141.49554421911762,138.56420909161307,139.54132080078125,AAPL
139.95170571768443,139.97125212650982,137.81182869231796,138.2710723876953,AAPL
138.00727840066958,138.163604960137,136.01396194464323,137.68482971191406,AAPL
138.8573456179309,140.58683751822448,138.27107262847971,140.46957397460938,AAPL
140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,AAPL
140.16667221392322,143.47908032380766,139.88331637742027,143.1957244873047,AAPL
143.6451724796259,145.75573713641117,143.19570948817753,145.35511779785156,AAPL
145.29652399244392,146.32249438069462,144.72979735027167,145.8437042236328,AAPL
145.40399172614036,146.21499623763387,144.4855043297612,146.05865478515625,AAPL
146.26385487822307,146.74263007605518,145.23788459644618,145.2867431640625,AAPL
145.27699295562158,145.95120256523685,144.24125670704237,145.2379150390625,AAPL
145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,AAPL
145.94140632392705,146.30293288736218,145.09132390307514,145.44308471679688,AAPL
146.39086968766787,149.6641846605071,146.2931525621037,149.0779266357422,AAPL
143.85041786872506,146.50816348044404,143.058959600078,146.37136840820312,AAPL
145.57987978563986,146.2736207539483,144.4171144592604,145.55056762695312,AAPL
145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,AAPL
146.9478153017873,148.49165344387518,146.39086943374969,148.02264404296875,AAPL
148.11061107430388,148.94114717338857,147.19212358039826,147.5048065185547,AAPL
148.6300964838691,148.93344079375584,146.83937063089465,148.03318786621094,AAPL
148.1603949099799,148.31696452355757,146.93722280009231,147.21121215820312,AAPL
146.97637928946335,148.17997664131613,146.83938459031998,147.5732879638672,AAPL
146.80028193983205,146.90792172221626,144.67685617034908,144.74534606933594,AAPL
145.76304428551546,146.22294346309567,144.51050176060812,144.69642639160156,AAPL
145.24435777936998,147.1720784304826,144.31474986015922,146.77088928222656,AAPL
147.14272437440852,148.62032601011296,146.22289645235986,146.78067016601562,AAPL
146.72195341819835,148.23868992516853,146.13482479249984,147.7592010498047,AAPL
147.75919078814144,151.67334153749616,147.7494107865361,150.1957550048828,AAPL
150.41107449173293,155.26461435018126,149.76523586281957,154.48178100585938,AAPL
154.26650941148296,157.56419261801545,153.17055163174547,157.10427856445312,AAPL
158.20997149701574,162.14369731452808,157.54457301404287,157.56414794921875,AAPL
157.6620164381372,158.32742995233392,155.64623082003743,157.94580078125,AAPL
157.2999692591092,158.66013635871653,156.2137915801923,158.4644317626953,AAPL
156.14526203093936,157.00636502097973,153.0041495633598,153.44448852539062,AAPL
155.94958045222978,157.73052659848017,155.38202667808307,156.80091857910156,AAPL
156.55627065978888,161.9675835913138,156.48776584559891,161.75230407714844,AAPL
163.88550209995378,166.6449857878265,160.99881865483053,161.23367309570312,AAPL
155.3330674414379,160.67587449430678,154.41323968804676,160.2453155517578,AAPL
160.4997976289517,161.41962568459428,156.29208148681235,158.3665771484375,AAPL
160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,AAPL
165.45115282756737,167.8974970290668,164.7270295686555,167.50607299804688,AAPL
168.43568937410808,172.18349034092375,167.03637277945757,171.32237243652344,AAPL
171.15606234208923,172.95656843850207,170.18730447599066,170.81356811523438,AAPL
171.4496265464153,175.77476213435622,170.94078267392138,175.59861755371094,AAPL
177.2327699190323,178.22110269969062,171.76274694249355,171.96824645996094,AAPL
171.48875398461132,173.92531854630914,168.51400556372403,170.5885009765625,AAPL
171.35175229088827,175.6475325738547,168.611843504033,175.4518280029297,AAPL
175.43225135839342,177.2523322197485,167.08532532021002,168.5629119873047,AAPL
166.28292736988075,169.74695967221308,166.0480878451819,167.4669647216797,AAPL
164.66835958996737,166.91899978685493,163.86596626176092,166.1068115234375,AAPL
167.8779657038139,169.48276731961977,165.49033075391415,169.27728271484375,AAPL
169.32617236411534,172.08565609490324,168.45527432954148,171.87037658691406,AAPL
172.07587897729215,173.05441678226669,171.50832525865067,172.49664306640625,AAPL
173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,AAPL
176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,AAPL
175.48117571727812,176.7532777728696,174.316713410959,175.5301055908203,AAPL
175.6181590245021,176.6945564474762,174.26777224500728,174.3754119873047,AAPL
174.2678163999058,175.38334904304386,173.45562812611084,173.7589874267578,AAPL
174.0133573614573,178.95497562988,173.89593761791699,178.1036376953125,AAPL
178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,AAPL
175.7551459173302,176.30312460609773,170.89181265756935,171.16580200195312,AAPL
168.99349099432447,171.53769548653034,167.95624321761545,168.3085174560547,AAPL
169.1793712904695,170.40254333546721,167.35929069026096,168.47482299804688,AAPL
165.45114734140734,168.79774430633347,164.5606744980765,168.49440002441406,AAPL
168.62161391540354,171.42021724210562,167.15380744997546,171.32237243652344,AAPL
172.34005950483805,173.37730710526796,171.06797240622825,171.76272583007812,AAPL
172.0073465977702,172.82931463870656,168.10297600637327,168.49440002441406,AAPL
167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,AAPL
167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,AAPL
166.35143003303915,167.40825267441707,162.37856885772902,162.66233825683594,AAPL
163.39620663076252,166.03825520272,160.65629832487,160.97921752929688,AAPL
160.8911718694381,162.76018251834915,158.81667665863466,158.92431640625,AAPL
156.58565431735994,158.81671975397313,151.37982501105924,158.15130615234375,AAPL
155.56795099632697,159.26682305990172,153.65002507588994,156.3507843017578,AAPL
159.99092174206848,160.86181974023197,154.43283450239605,156.2626953125,AAPL
158.9634528706825,160.3236197319786,154.88295228679408,155.8027801513672,AAPL
162.15347733104576,166.69389133962514,159.3059292425837,166.67431640625,AAPL
166.5079991576081,171.24411862639118,165.87194061535732,171.02883911132812,AAPL
170.27534392743365,171.0875320298687,168.61183278338754,170.8624725341797,AAPL
170.99946801633135,172.10522042730014,169.60994623393472,172.06607055664062,AAPL
170.7352853699913,172.4575215973305,168.42593537257994,169.18919372558594,AAPL
168.20940619823992,170.580497991328,167.22962163757825,168.90505981445312,AAPL
169.36557317059368,170.43353483823722,167.49418092340588,168.18983459472656,AAPL
168.2583925780297,171.80522273077705,167.96445422996524,171.2957305908203,AAPL
172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,AAPL
170.6196718007765,171.93257943938036,168.08203354026793,168.6405029296875,AAPL
168.8462728505392,169.58111126110254,164.64298876993468,165.23086547851562,AAPL
163.98654956855333,166.15188018995096,163.19292640629095,165.46603393554688,AAPL
167.5137664381475,169.45373566949445,166.80832036305304,169.29696655273438,AAPL
168.37596721528965,169.83583650795123,166.612352178537,169.0618133544922,AAPL
167.57256492057238,168.4347801834387,165.06431864713625,165.46603393554688,AAPL
166.3870146722984,167.0924457737123,162.83039207397334,163.91795349121094,AAPL
161.64484588368407,163.32028399061443,158.87205389872815,160.99819946289062,AAPL
162.19352949330056,162.7911986729469,156.52058346872764,156.83412170410156,AAPL
149.4954915965567,159.55788063172187,148.92721490354398,159.45010375976562,AAPL
160.5278794584224,161.78200234869726,157.61791846840168,161.51747131347656,AAPL
159.76361404271475,162.07590542194953,159.14634519413335,161.78196716308594,AAPL
161.37049453342058,163.23209394256236,158.69568719407653,159.90081787109375,AAPL
161.0667710705488,163.97673219026618,159.65587901852524,163.19290161132812,AAPL
165.06433685396212,165.49544453294706,162.20336719835964,162.86961364746094,AAPL
161.16476749621853,162.20333673673338,158.82308299816066,159.87144470214844,AAPL
160.05760426701897,161.6840502038395,155.82492784594277,156.07968139648438,AAPL
155.60937048225745,159.58729287941838,152.65041731502816,154.25726318359375,AAPL
158.21556911317273,160.1065606405456,156.18742332820318,159.65585327148438,AAPL
156.961460328922,157.14762175986647,152.82676890064815,155.3154296875,AAPL
155.71714267170483,156.06007322521145,151.37670453340775,151.60205078125,AAPL
148.38837253642478,151.00439558659642,147.06567231572745,147.5751495361328,AAPL
147.8494883910694,152.4250955746164,147.34001116939965,151.9547882080078,AAPL
153.8751690879972,156.76553056777536,151.3375306500096,156.3638153076172,AAPL
155.40363939181822,157.74532403885397,154.4434546489776,157.3730010986328,AAPL
157.26524579841853,161.1549924756406,156.530407231442,160.66510009765625,AAPL
160.20455132045697,162.98715054298916,159.71465909153343,162.03675842285156,AAPL
162.1641422669517,165.99510360566663,161.57628048257416,165.40724182128906,AAPL
164.5939664492108,169.14995736748082,164.26082843202968,166.7690887451172,AAPL
167.60192566241446,170.61966356312797,166.76911784992285,170.55108642578125,AAPL
170.36489677350076,171.7365887965073,169.25773574401006,171.1879119873047,AAPL
168.68948719730128,172.17751745210523,168.52292563460833,172.05015563964844,AAPL
173.11815452599345,175.391247170357,172.77522391375607,175.34226989746094,AAPL
174.94053078604693,175.979099995584,173.12792342578476,174.17630004882812,AAPL
174.2448693810398,174.4310308254092,170.8744083575564,171.08016967773438,AAPL
170.51191638497735,171.3447392929013,168.46417011530542,170.7862548828125,AAPL
171.04097225778014,174.88172536504146,170.91359549990895,174.83273315429688,AAPL
173.91177990560575,174.69561063609092,170.89404131095085,171.52110290527344,AAPL
168.87566890286308,170.11999949152553,166.69075350018778,168.35638427734375,AAPL
167.69992580849703,169.85544881098227,166.41641045043957,168.6601104736328,AAPL
168.30738857225097,168.30738857225097,165.77954264267717,166.65155029296875,AAPL
165.29947642014864,165.61299973690032,162.1543610861938,162.39930725097656,AAPL
164.62339868320723,166.4359910689201,163.27129126604743,164.2706756591797,AAPL
164.00611547230426,167.5823226689275,163.39865390857594,166.95526123046875,AAPL
167.17083120352376,167.80770011623432,161.70363174912274,161.94857788085938,AAPL
160.60628625032533,163.23211669383912,160.2633706181813,161.73304748535156,AAPL
161.68405307765963,164.42745284930518,160.59649161266293,164.01593017578125,AAPL
165.34843439183405,165.4660187034269,162.74221886501599,163.849365234375,AAPL
165.4953937411617,168.062424195949,162.55604041418727,163.05572509765625,AAPL
163.09492410815207,164.47640880332085,158.23518671810965,158.51931762695312,AAPL
157.8628653370747,159.87142644375086,155.25665006996203,159.58729553222656,AAPL
158.9700412464134,159.0582182667308,153.55183394880203,153.63021850585938,AAPL
152.7582001127346,156.55975368530983,152.2389155403168,153.4048614501953,AAPL
156.03070106321982,161.194170207573,155.7171628080034,160.3319549560547,AAPL
158.568327600733,162.84018882642286,154.07112011517893,154.46302795410156,AAPL
153.54203875876948,155.03130046543404,150.17157761678854,154.7667694091797,AAPL
154.9528969165434,157.46115753940876,153.15990462040372,156.25601196289062,AAPL
156.44219580516028,163.1145261346623,156.04048055543203,162.66383361816406,AAPL
160.53767468016548,160.7630208987196,151.8175848345959,153.60079956054688,AAPL
153.08074566682737,156.44635165846242,151.28510401095104,154.326904296875,AAPL
152.0210492953049,152.90416000742098,148.6456508199546,149.20494079589844,AAPL
152.59997843272657,153.79707304983472,150.05859659800515,151.6089324951172,AAPL
150.61788122808568,152.53126499841446,143.0722664113859,143.7493133544922,AAPL
140.0894102672019,143.45500273614954,136.1939482434913,139.8833465576172,AAPL
141.87521108197208,145.31931779066926,140.4230033804494,144.347900390625,AAPL
142.8171643521235,144.7501769403197,141.4728772141811,142.80734252929688,AAPL
146.06499632256597,146.95791370140876,143.92592034755194,146.4378662109375,AAPL
144.09277542323014,144.59319436014727,137.27325546059197,138.17599487304688,AAPL
137.25361360845713,139.0001910759216,134.03520018713232,134.7711181640625,AAPL
136.47844306099526,138.05821430560903,130.12011571020568,135.00660705566406,AAPL
135.20286921997902,140.5701665253798,135.06549843768857,140.42298889160156,AAPL
138.16617251433556,139.30439614103204,134.7515166065387,137.72462463378906,AAPL
135.83086748545804,139.12778160669652,135.74256089517434,137.8816375732422,AAPL
134.81040638033278,141.62991229122073,134.56510030460086,141.08042907714844,AAPL
142.6601806038178,146.8696256795322,142.5326166713653,146.83038330078125,AAPL
146.27105666109873,147.83119909756292,144.08291654363944,146.0453643798828,AAPL
147.08549081541827,148.8909545900905,144.90717205322113,145.9178466796875,AAPL
145.05433838348728,148.42975116841052,144.10254995382152,148.37088012695312,AAPL
144.14182533230215,145.19174238635256,141.74765092180013,142.65037536621094,AAPL
144.26939183778111,145.7804854788439,142.17937951644433,143.39610290527344,AAPL
141.63970888221743,146.20239508903217,141.39440285018887,145.9178466796875,AAPL
145.79026939576806,147.05604181726716,144.6913032640919,145.18191528320312,AAPL
144.318460453583,145.17212073609275,139.8538872463902,139.96182250976562,AAPL
137.64608608075142,138.11706935567418,134.48654395741318,134.55523681640625,AAPL
130.37525676148604,132.6615109809625,128.97211331960065,129.4038543701172,AAPL
130.63038185886012,131.37610685696256,129.01135295389076,130.26731872558594,AAPL
131.7685967366082,134.76133366612893,129.67859928442957,132.88719177246094,AAPL
129.6001039599366,129.90428108943473,126.61717378126413,127.61802673339844,AAPL
127.62781429709099,130.58129318016776,127.37268647196602,129.08982849121094,AAPL
130.91491273074396,134.48656772231706,130.8167993077871,133.31890869140625,AAPL
132.25918724085466,135.17342395812105,131.39572023105475,132.80868530273438,AAPL
134.2510716127321,135.98782727058793,133.08341268546732,135.67384338378906,AAPL
137.27323450557805,139.24550436943025,137.14568556404583,139.0001983642578,AAPL
140.02066475796738,140.79584011879487,138.32315139441545,139.0001983642578,AAPL
139.46137923230657,140.72715167094702,134.74169394010806,134.85943603515625,AAPL
134.87905849783044,138.02877917366496,134.10388314834785,136.61581420898438,AAPL
134.67301697127326,135.77198324759192,131.25836106107414,134.15296936035156,AAPL
133.48571986150768,136.4293921589786,133.11286488498627,136.3214569091797,AAPL
135.18325151505502,138.951148551157,134.35901187342057,138.90208435058594,AAPL
138.6960126584971,141.41399224615117,138.43107799720204,140.2365264892578,AAPL
140.59958423477383,143.79838414491758,140.58977738452884,143.60214233398438,AAPL
142.53259722881296,144.77960864232728,142.27748437099987,144.2791748046875,AAPL
142.93489980535588,143.88668829327412,141.08038702449986,142.14991760253906,AAPL
143.02323999517395,145.6627355993454,142.32657916846543,143.12136840820312,AAPL
140.30521051946872,143.70023682096436,139.45153554732983,142.75827026367188,AAPL
141.3747693527097,146.1533259024835,140.56035155748177,145.68234252929688,AAPL
146.96775651820843,148.0274804295402,145.41742051675783,147.35043334960938,AAPL
147.90971463576915,148.7241323716371,143.9455611978647,144.30862426757812,AAPL
145.14266864096726,148.3905180514349,144.15163767930207,148.1648406982422,AAPL
148.28258588894056,150.83377461851506,147.5466677906739,150.16653442382812,AAPL
151.59910487340264,152.64902171844827,149.0871738807754,152.4331512451172,AAPL
152.47240210045547,153.3456908921451,150.52958270466215,151.19680786132812,AAPL
151.11832702232695,152.1289867062053,149.42081342303993,150.07823181152344,AAPL
149.40118236976926,150.21560020375307,147.96860350790257,148.7535858154297,AAPL
149.7151553193297,154.37596918243503,149.30304304810883,153.84609985351562,AAPL
154.0325515340952,154.68016301876492,151.51081343985047,154.39561462402344,AAPL
158.2125962735302,160.55772152561576,156.50526076605678,159.458740234375,AAPL
157.98689646537588,160.5184565925083,157.86915435741844,158.47750854492188,AAPL
157.094013092394,159.3606387818302,156.632836483376,157.0056915283203,AAPL
157.82008857109244,163.46212742924678,157.73178199101062,163.01077270507812,AAPL
162.8930191834261,164.05087149041262,161.3426831970874,162.69677734375,AAPL
160.3680286094797,162.96205765324038,160.16167874542583,162.47076416015625,AAPL
163.47299550022427,164.88792318870864,161.34078349494277,161.99911499023438,AAPL
161.16392597706255,162.93258559805665,160.40732977942574,162.04824829101562,AAPL
164.76019658442047,166.39129475740782,163.99377985120265,166.2930450439453,AAPL
167.09876052441393,168.01257432763373,165.26132743753485,165.5561065673828,AAPL
166.86294364369544,169.1720142653812,166.45024387983412,169.10324096679688,AAPL
168.53329144460957,170.3707239553057,168.3662534884631,170.17420959472656,AAPL
169.77139729331643,170.6852110892498,168.67090454328755,170.0170440673828,AAPL
169.76155547008622,173.08268924248625,169.56504107416526,171.51055908203125,AAPL
170.72449438338106,171.85446345688476,170.10545976423154,171.11752319335938,AAPL
170.01705694310306,170.71470043124475,168.3270058100883,168.53335571289062,AAPL
166.73517911017834,166.9022170896685,164.22957943165187,164.652099609375,AAPL
