Date,Close,Open,High,Low
2025-01-02,242.52517700195312,247.57756417344766,247.74665392379396,240.5062071395791
2025-01-03,242.03782653808594,242.03782653808594,242.85336358935695,240.5758118291158
2025-01-06,243.66891479492188,242.98266113735735,245.98625772407811,241.87869116125097
2025-01-07,240.8940887451172,241.6598944370817,244.21593900697974,240.03876048613398
2025-01-08,241.38140869140625,240.6056476428208,242.38593107741448,238.74581220273618
2025-01-10,235.5631866455078,238.70600665338932,238.85520080045117,231.73409784256125
2025-01-13,233.1265106201172,232.26124214226888,233.39504797306242,228.4719441071402
2025-01-14,232.01258850097656,233.47460320476435,234.8371551382162,231.20699165927476
2025-01-15,236.57765197753906,233.36520475508792,237.66174156203553,233.15633900368562
2025-01-16,227.01986694335938,236.06049286491137,236.71689557722044,226.79112077355302
2025-01-17,228.7305145263672,230.85888730040747,231.0279618693864,227.2386640256131
2025-01-21,221.43040466308594,222.78301644137267,223.20073277609362,218.18812158355374
2025-01-22,222.61392211914062,218.59586314481808,222.90233985709415,218.59586314481808
2025-01-23,222.44485473632812,223.51898889751178,225.7965406078772,221.09224303438072
2025-01-24,221.5696258544922,223.55875977197638,224.4041477572621,220.2070739772995
2025-01-27,228.61117553710938,222.80290778981754,230.888727332658,222.76311661057002
2025-01-28,236.96551513671875,229.5957855991,238.88503723433337,229.55599442275542
2025-01-29,238.0595703125,232.84803349366265,238.55685383878983,232.73863051084334
2025-01-30,236.29917907714844,237.37331330002667,239.48179056573835,235.9212539220553
2025-01-31,234.71780395507812,245.8470107317681,245.8470107317681,232.1717149504871
2025-02-03,226.77120971679688,228.7404632470789,230.5704628324937,224.47376244068877
2025-02-04,231.5352020263672,226.0153521080233,231.86341095944582,225.4186058340825
2025-02-05,231.2069854736328,227.2883891710869,231.4058958330951,227.0298072213747
2025-02-06,231.95291137695312,230.03338922164468,232.5297620441898,229.17806101517482
2025-02-07,226.39328002929688,231.33627899238985,232.72866665415378,226.0252799376335
2025-02-10,226.66209411621094,228.57377553913867,229.58933825388894,226.21404995469493
2025-02-11,231.6105194091797,227.2097022258532,234.20919368357846,227.140013897382
2025-02-12,235.84210205078125,230.19670873650108,235.93172304376256,229.67896101319025
2025-02-13,240.4818878173828,235.88194100703416,241.28837041996871,234.54775953627293
2025-02-14,243.53854370117188,240.203075232316,244.48441805735465,239.9442089936196
2025-02-18,243.40911865234375,243.0905000064508,244.11602908498713,240.7905267294893
2025-02-19,243.807373046875,243.5982928571997,244.94242536854557,242.10480216065562
2025-02-20,244.76321411132812,243.87707690453925,245.70908851524857,243.2298884862767
2025-02-21,244.48443603515625,244.88269415360097,247.61080936192474,244.15586625078134
2025-02-24,246.0277099609375,243.86711335623195,247.7800669312537,243.3593319822528
2025-02-25,245.9679718017578,246.92381259977986,248.91513366913293,243.84722519384715
2025-02-26,239.31695556640625,243.26972892021308,243.91690216055417,238.0922974197643
2025-02-27,236.27024841308594,238.37109275336516,241.40786042901627,236.0312844149354
2025-02-28,240.79054260253906,235.9217631442628,241.03945773883657,229.20105446423008
2025-03-03,236.99705505371094,240.74073286620586,242.97101773746803,235.0853888180174
2025-03-04,234.9061737060547,236.6784633674393,239.02822274747484,233.6615980851158
2025-03-05,234.7169952392578,234.3983766092207,235.5234777567522,228.23523611666363
2025-03-06,234.30877685546875,233.42263965762712,236.82779659290307,232.14819548977783
2025-03-07,238.03256225585938,234.08974000390756,240.32256924437755,233.74125275300776
2025-03-10,226.4928436279297,234.5178647329352,235.13518456664028,223.24699590534985
2025-03-11,219.88165283203125,222.8387656202518,224.8599551431671,216.50636447278404
2025-03-12,216.0384063720703,219.18469713036333,220.78771110845915,213.9773970817033
2025-03-13,208.77008056640625,215.01287598245443,215.899013195213,207.51555384047248
2025-03-14,212.5635528564453,210.3332680009786,213.02154815111564,208.67051688888432
2025-03-17,213.0713348388672,212.3843267022667,214.28604179494317,209.05882446828872
2025-03-18,211.7670135498047,213.23063555765447,214.21632963340127,210.57222410469132
2025-03-19,214.3059844970703,213.2904064715071,217.81069873114322,212.82244479269733
2025-03-20,213.17091369628906,213.0613904363763,216.5462020975973,211.29906714235267
2025-03-21,217.3228302001953,210.6419412957371,217.8903488075446,210.36315756009637
2025-03-24,219.7721405029297,220.04097309502072,220.5188858867363,217.63147647971348
2025-03-25,222.77903747558594,219.81197343150768,223.12752472855482,219.1249652538438
2025-03-26,220.56866455078125,222.5400680439697,224.04352508950674,219.51326687455483
2025-03-27,222.87860107421875,220.4292696466093,224.0136533961419,219.6028696378956
2025-03-28,216.9544219970703,220.7080664246457,222.8387793372666,216.73537546649092
2025-03-31,221.1660614013672,216.0682695484103,224.6409066608951,215.29165561007284
2025-04-01,222.22146606445312,218.85612876373423,222.70932997882656,217.95007407622174
2025-04-02,222.91842651367188,220.3595869543347,224.21278818927524,220.06088576879955
