Date,Close,Open,High,Low
2025-01-02,188.6909942626953,189.90623605246924,191.25097555403835,186.76853081449056
2025-01-03,191.0417938232422,190.62343412562188,192.45626758091493,189.23885731709424
2025-01-06,196.1019744873047,193.2232494371018,197.44671400594865,193.09376692292446
2025-01-07,194.72735595703125,196.3410311167276,200.2158547626208,193.84082865087865
2025-01-08,193.193359375,191.818753365396,195.52422692104554,191.62949216136246
2025-01-10,191.2908172607422,193.54201039861906,195.75335107074358,189.5675704988791
2025-01-13,190.26483154296875,189.32851141262705,190.43416651970912,186.62907690279673
2025-01-14,188.92010498046875,190.4939429327445,191.23104632862814,187.57536549994643
2025-01-15,194.78713989257812,192.336729949174,195.5939775570945,191.11153257710336
2025-01-16,192.1574249267578,193.38262220625612,194.71739096273467,192.05780896613516
2025-01-17,195.23538208007812,195.76331327486383,196.46057945672584,192.99415958170988
2025-01-21,197.2773895263672,198.29341465676947,201.50083912074155,197.09808382134892
2025-01-22,197.59613037109375,198.28344103159932,199.6978996202174,196.7594109579838
2025-01-23,197.20765686035156,197.36703633289733,199.51861361447575,194.4385031217372
2025-01-24,199.42893981933594,197.3271708236336,200.11623519770797,197.2275548677334
2025-01-27,191.0617218017578,191.65938720339696,196.11195036774717,189.98593319836488
2025-01-28,194.53810119628906,191.99804618358004,194.71739168696277,189.93611434526252
2025-01-29,194.64767456054688,194.7970833042233,196.0222806001553,192.6753879484473
2025-01-30,200.08636474609375,197.22756600165175,200.6142959037936,196.89885156773758
2025-01-31,203.2240753173828,201.21195154612846,204.67837101004093,201.0127348319746
2025-02-03,200.44496154785156,199.90707487204236,202.9551348332388,199.31938021531738
2025-02-04,205.5748748779297,202.59653399897414,206.2422592489475,202.0187948719897
2025-02-05,190.58358764648438,190.32460742693195,191.998046136523,187.29645852491726
2025-02-06,190.8525390625,188.7607254709797,191.35058847007514,187.98376961110344
2025-02-07,184.61695861816406,190.3046897826863,190.43417229867478,182.52516013677956
2025-02-10,185.7425537109375,186.61912556239702,187.46580046504565,185.13493280467802
2025-02-11,184.59706115722656,184.30818395569807,186.21073656140828,183.56110975757488
2025-02-12,182.89370727539062,182.5052293386179,184.38785552440282,181.12065256917043
2025-02-13,185.41383361816406,183.6009416706382,185.5532868448968,182.42553716023775
2025-02-14,184.5073699951172,184.33803502896936,185.6728037263188,183.60093167035657
2025-02-18,183.05308532714844,184.87594800082087,185.23454418579348,181.03100592832718
2025-02-19,184.5472412109375,183.35192561125757,184.73650242741212,182.8737872119756
2025-02-20,183.83999633789062,184.07906552714084,184.587070455128,182.00717815142445
2025-02-21,178.95912170410156,184.42769462228776,184.61695583425816,178.38138255149903
2025-02-24,178.5507049560547,181.28002106421596,182.40560234155157,178.19210879001352
2025-02-25,174.73565673828125,177.3454308360551,178.04271218366185,174.0085088406691
2025-02-26,172.05613708496094,174.38701976901885,175.39307405965482,170.9106295738481
2025-02-27,167.8426513671875,173.31123936714644,173.87900779159736,167.28483845921406
2025-02-28,169.61570739746094,168.02194319125016,169.94442183496423,166.11940597917265
2025-03-03,166.35845947265625,171.2592638730811,172.69364861452485,165.28267091657344
2025-03-04,170.2532196044922,165.5914841182232,172.6139690982364,165.15319817693035
2025-03-05,172.34503173828125,169.85478454890304,173.10206141211768,168.4004735026306
2025-03-06,171.67764282226562,169.8647356201999,174.12803748089462,169.83485387065045
2025-03-07,173.18174743652344,170.5918843353401,174.28741777289434,169.60575619699736
2025-03-10,165.41319274902344,167.7966101322015,167.99607150995365,163.23920372577845
2025-03-11,163.58822631835938,164.45584068137828,166.29076966008637,160.92558133782
2025-03-12,166.64979553222656,166.1212563192557,167.17833474519742,163.07965268636923
2025-03-13,162.311767578125,165.58273352485466,165.67249723739275,161.6635637085375
2025-03-14,165.0342559814453,162.8203685104477,166.0315020416508,162.00261943703092
2025-03-17,163.83753967285156,164.57550719551887,165.8420138841619,163.21925201833648
2025-03-18,160.22750854492188,163.2292134435371,163.79765095180105,156.28838999765335
2025-03-19,163.4386444091797,161.31450558479577,165.41318720526314,160.5566041117451
2025-03-20,162.35165405273438,161.1250457167365,164.43589456907407,160.51672503978745
2025-03-21,163.5383758544922,160.76603321155818,163.7876873527184,160.44690718978086
2025-03-24,167.2182159423828,166.60991043967152,167.85646804378672,164.68521758619846
2025-03-25,170.09027099609375,168.51462053018605,170.16008551836464,167.85644975168057
2025-03-26,164.6054229736328,168.5345746637908,169.14289533485737,164.38602763542738
2025-03-27,161.793212890625,164.1766304631432,164.96444818748884,161.55386834836875
2025-03-28,153.90499877929688,160.0480386603904,161.37437785404254,153.2069295238927
2025-03-31,154.21412658691406,152.68834136730996,155.11164193370462,150.24509161947617
2025-04-01,156.63743591308594,153.1969250530925,157.6645980717382,153.1969250530925
2025-04-02,156.60751342773438,154.72271899671657,157.973750867397,154.27396131633463
2025-04-03,150.304931640625,150.6938570063776,152.35925614776784,149.97583860548548
2025-04-04,145.1990203857422,147.60237162636182,150.6539570990706,144.97962505338862
2025-04-07,146.34585571289062,141.1601793715283,152.42906261628312,140.14298415460087
2025-04-08,144.301513671875,150.8035627769606,151.820758102269,142.6361144411185
2025-04-09,158.27291870117188,144.02226489868636,159.11060168568548,143.51367491882445
2025-04-10,152.39913940429688,156.10888048544342,157.28563866565491,149.51708388683267
2025-04-11,156.70724487304688,152.47891611104427,157.2357840662013,152.39914981719627
2025-04-14,158.63194274902344,159.559374308141,161.27463879929493,157.126091415259
2025-04-15,155.87953186035156,158.6917731015249,159.2103301054895,154.78257030571797
2025-04-16,152.90773010253906,152.67836778458886,155.46067741277207,151.09273508921532
2025-04-17,150.74371337890625,153.86508310192784,154.25400844452392,148.09103529003713
2025-04-21,147.2633056640625,148.46997994299036,148.5397792458497,145.69763745597456
2025-04-22,151.0528564453125,148.47995987784566,151.77087479980403,148.13091768280205
2025-04-23,154.92218017578125,155.1814586711159,157.09616926384234,153.38641273519517
2025-04-24,158.8413543701172,155.7199692710382,159.15049822016638,155.36096007364648
2025-04-25,161.51397705078125,164.61541287682232,165.6425750916004,160.59649729347288
2025-04-28,160.16769409179688,161.98267405118585,162.70069244870191,158.16323494184564
2025-04-29,159.71893310546875,159.87849612757626,160.29733764803302,157.086204107764
2025-04-30,158.3626708984375,157.5449218586139,158.83137774482094,154.9720253029664
2025-05-01,160.85577392578125,160.00810878606782,161.50397770313938,158.47235672658454
2025-05-02,163.57826232910156,162.95997467027814,164.51567601619934,161.42420728854916
2025-05-05,163.75778198242188,162.55110755610633,164.93452502755278,162.2718798770323
2025-05-06,162.7804718017578,161.72339340187466,164.3461554362482,160.74609651363122
2025-05-07,150.96310424804688,163.62812539619352,164.5455898895658,147.43284488902702
2025-05-08,153.85513305664062,154.57315149382438,155.50058309873845,152.47892851591033
2025-05-09,152.32933044433594,153.7454179749914,154.62299934708025,151.78084208678038
2025-05-12,158.0236053466797,157.0562755246952,158.66184216787673,155.81968502629073
2025-05-13,159.0906524658203,158.3526849510168,160.12779682266662,155.7299383299059
2025-05-14,164.91458129882812,159.51949150800576,166.5400972975048,159.170449289238
2025-05-15,163.50845336914062,165.3832654159012,165.75225676640807,161.92282073699639
2025-05-16,165.73233032226562,167.26808260725292,168.8836316223118,165.1638927462638
2025-05-19,166.0813446044922,164.0569364118495,166.18107529267584,163.7677417629434
2025-05-20,163.52841186523438,165.9716617765614,168.03596851578914,162.45138424695486
2025-05-21,168.09579467773438,163.2392111991083,172.66318349220677,163.1095643409873
2025-05-22,170.39942932128906,171.3767414156938,176.28319020253375,170.23988151650855
2025-05-23,168.0060272216797,168.59439868298506,169.4919291723601,167.4276227418866
2025-05-27,172.423828125,169.69138381086714,172.69308880696215,169.53182079809207
2025-05-28,171.8853302001953,172.6831300854681,174.7873198647011,171.4365725199691
2025-05-29,171.38668823242188,173.52079394002513,173.93963540973058,170.16007998422984
2025-05-30,171.2670440673828,170.87811871209726,171.73575093359455,166.97888295989642
2025-06-02,168.56451416015625,167.37778881652682,169.40219726738815,166.9290310959932
2025-06-03,165.7223358154297,167.0287408798973,168.01600469808255,164.82482048675826
2025-06-04,167.58718872070312,166.28079893142063,167.75671871001492,165.9018405925084
2025-06-05,167.7467803955078,169.8709043325192,170.45927590481597,167.12847743949644
2025-06-06,173.20169067382812,170.35954849552294,174.01943975782734,170.35954849552294
2025-06-09,175.817626953125,174.27002138780236,176.1970440586742,174.1002861656323
2025-06-10,178.3237762451172,175.92747903926403,180.8298886948226,174.63948090794972
2025-06-11,177.07569885253906,179.49195401036374,180.09101684926247,176.47662077845203
2025-06-12,175.42823791503906,175.90749122267417,176.44666452455314,174.47971034788216
2025-06-13,174.39984130859375,172.17329464872896,176.85604320367563,172.1233689351953
2025-06-16,176.49659729003906,174.45974398959817,176.66633252587772,174.37986589593493
2025-06-17,175.6778564453125,175.4282431183839,177.08567926563504,174.30998028900405
2025-06-18,173.05194091796875,175.73776761612697,176.28692000243774,172.93211615674434
2025-06-20,166.38226318359375,173.68095462694552,174.07035081830173,165.20409556084024
2025-06-23,164.9344940185547,166.0128253516346,167.08116240174218,161.7494257286143
2025-06-24,166.51206970214844,166.66183161080377,167.95982401484335,165.87306016657053
2025-06-25,170.41600036621094,167.3707300173257,172.0934098171055,167.29085192583665
2025-06-26,173.27159118652344,172.16330733603075,173.4213683331891,169.6771681943881
2025-06-27,178.25387573242188,173.27158802075178,178.40363764116194,171.46438989107267
2025-06-30,175.95741271972656,180.5003780733202,180.94967899066734,174.30997094439113
2025-07-01,175.56802368164062,175.46818749328466,175.81763700531283,173.26159900853952
2025-07-02,178.3636932373047,175.26848197683447,178.58335417760583,174.79922295185074
2025-07-03,179.2523193359375,178.22391365801445,179.39210218822254,176.7761594232363
2025-07-07,176.5165557861328,178.78304908898676,179.0226833705182,175.40827199123135
2025-07-08,174.09031677246094,177.5749242496101,177.67476043779465,172.54271112131266
2025-07-09,176.34681701660156,174.97894087050608,179.1624626362242,172.50278095171484
2025-07-10,177.34527587890625,175.35836349959487,178.15402063985096,174.11029683512743
2025-07-11,179.91131591796875,176.51656530489134,181.14938835134018,176.20704719654847
2025-07-14,181.2791748046875,180.7300224544814,183.3859118317051,179.40207776586954
2025-07-15,181.718505859375,182.5272506181519,183.93507346834292,181.31913062189142
2025-07-16,182.68701171875,182.95659839065306,184.04490889196538,181.74846312672318
2025-07-17,183.29605102539062,181.85827589550698,183.77530432362263,180.20083982993623
2025-07-18,184.77377319335938,185.11324367348885,186.1316703490662,183.42587032160213
2025-07-21,189.8059844970703,185.9619330750015,189.99567783258155,185.86208164773134
2025-07-22,191.04405212402344,191.20380830960463,191.35357021159422,187.17006365240448
2025-07-23,189.93577575683594,191.20381577219638,192.23222149983224,188.88739669642578
2025-07-24,191.8727569580078,196.7252403051011,197.64381545602902,190.70456849752816
2025-07-25,192.88119506835938,191.68305419336826,194.02942546808288,190.96416662133603
2025-07-28,192.28213500976562,193.35047209995227,193.7498625541434,190.54482081320737
2025-07-29,195.44723510742188,192.13236281084488,195.61697034161693,191.78291329403916
2025-07-30,196.2260284423828,195.2974741739121,197.2943808004953,194.3888780023715
2025-07-31,191.60317993164062,195.40729975764043,195.68686545955075,190.79443520574372
2025-08-01,188.8374786376953,188.73762721302066,190.53484621084553,187.52950724447476
2025-08-04,194.7383270263672,189.9956738002762,194.96798225717674,189.82593856567027
2025-08-05,194.368896484375,194.40884314692985,197.55396485726567,193.5901041516216
2025-08-06,195.78671264648438,194.1991754853375,196.3258859841649,193.3704573812648
2025-08-07,196.21604919433594,196.75520727948205,197.23446060352177,194.0294340028213
2025-08-08,201.10845947265625,196.9149587094283,202.29662132319493,196.86503299798275
2025-08-11,200.68911743164062,200.62921267003748,201.16837075965444,198.76210983585918
2025-08-12,203.02549743652344,201.0585431482033,204.18370696130674,200.27975076589462
2025-08-13,201.6476287841797,203.81427054832747,204.21364576160173,197.2044995517677
2025-08-14,202.62611389160156,201.18833871082708,204.12379383237695,200.91875205563483
2025-08-15,203.58462524414062,203.534714766441,206.12070520105007,200.96868242883633
2025-08-18,203.18524169921875,203.88415594549542,204.9525082638803,202.17680937496152
2025-08-19,201.25823974609375,202.7159730378366,203.1253425488118,199.65072931767816
2025-08-20,199.01171875,200.41952632200108,200.9686786831588,196.29592455953664
2025-08-21,199.44105529785156,199.44105529785156,202.1668286588479,199.12154291514705
2025-08-22,205.771240234375,202.41643648326647,208.21744781149425,200.98865555430208
2025-08-25,208.1675262451172,206.11069972619865,210.19438514977915,204.9624845680577
2025-08-26,206.81961059570312,207.18903343187435,207.52851912382437,205.3818354433132
2025-08-27,207.15908813476562,205.38184246485358,208.58688428789492,205.3319167524022
2025-08-28,211.31265258789062,206.92944327697995,211.8917573213033,206.57997853322107
2025-08-29,212.58070373535156,210.1844065843309,214.31800279201352,209.87488848734807
2025-09-02,211.0231170654297,208.11761422314743,211.3525932568575,205.88107328271496
2025-09-03,230.30325317382812,225.86013881710127,230.95224175670688,224.4423216543269
2025-09-04,231.94070434570312,229.2947939629136,232.01058815431742,225.76027598883607
2025-09-05,234.63653564453125,231.84086323662245,235.39535470067108,231.5413241866342
2025-09-08,233.8870086669922,235.31608185012894,237.97434675109136,233.5172554040335
2025-09-09,239.47335815429688,234.0169206603603,240.3128053844981,233.07753270088136
2025-09-10,239.01365661621094,238.74382884116824,241.50203443312756,237.6945274082077
2025-09-11,240.21287536621094,239.7232054178332,242.09165136894262,236.09557331646107
2025-09-12,240.64259338378906,240.21286654309478,241.92175543476245,237.84442067897936
2025-09-15,251.44552612304688,244.5000723057695,252.24500622225327,244.5000723057695
2025-09-16,250.99581909179688,251.91521585326547,252.87457975705254,249.30692141357196
2025-09-17,249.36688232421875,251.0557800198683,251.43553649547647,246.11900683222018
2025-09-18,251.86524963378906,251.51547232528497,253.82397511354577,249.6367116291099
2025-09-19,254.55349731445312,253.08445699569828,255.83265939150547,251.64539584681071
2025-09-22,252.36492919921875,254.2636811395151,255.6128047936517,250.13639113793755
2025-09-23,251.49549865722656,252.8745862102155,254.1937306726042,250.31626206974443
2025-09-24,246.97845458984375,251.49550432970327,252.18505574615793,246.2789151995329
2025-09-25,245.6293182373047,244.24022750230412,246.32887284028934,240.58263166512353
2025-09-26,246.3788299560547,246.90849752367055,249.25695217808112,245.80921049475367
2025-09-29,243.89047241210938,247.6879914773483,250.98582213384148,242.61131034259105
2025-09-30,242.94110107421875,242.65128209661555,243.13096406959585,239.09361157011617
2025-10-01,244.7399139404297,240.59263270567308,246.13900797357311,238.45403213601972
2025-10-02,245.52940368652344,244.98974812584623,246.64866670301694,242.14162021805868
2025-10-03,245.1896209716797,244.33018254314118,246.138996907564,241.5020306823554
2025-10-06,250.26629638671875,244.61999567020933,251.1557292673991,244.42012945214807
2025-10-07,245.59934997558594,248.10771903747053,250.27629875611288,245.35951661425605
2025-10-08,244.46009826660156,244.79988761332393,245.84918907751907,243.66063338889384
2025-10-09,241.3721160888672,244.3101967172578,244.60000044134677,238.99366696134817
2025-10-10,236.4153594970703,241.27216783484693,243.93043262992407,235.6858257251368
2025-10-13,243.9904022216797,240.05299046060216,244.34017953936018,239.55331729181
2025-10-14,245.28955078125,241.07230809804528,246.95845730298234,240.35277752895155
2025-10-15,250.86590576171875,247.0883778879278,251.94520161834686,245.82920701293574
2025-10-16,251.29562377929688,251.60541868813706,256.79201310331337,249.93651222042618
2025-10-17,253.13442993164062,250.59608169913423,254.05382673080507,247.64801305801078
2025-10-20,256.3822937011719,254.52352413042843,257.1617826336821,254.06381810029453
2025-10-21,250.29627990722656,254.5734808325197,254.71338870395212,243.99039197294186
2025-10-22,251.52548217773438,254.20372304336274,256.19241249616164,249.12704181794433
2025-10-23,252.91456604003906,252.81462530948346,254.8732762688867,251.68537434804077
2025-10-24,259.7501220703125,256.412278354529,261.5089509442133,255.1531226659378
2025-10-27,269.0939636230469,264.6468909460984,269.9634205104271,264.10723541197956
2025-10-28,267.295166015625,269.5137161039883,270.5530448339537,266.3257988486908
2025-10-29,274.3905334472656,267.57498405043395,275.1600191542769,267.49504976173847
2025-10-30,281.2960205078125,291.3993974290424,291.3993974290424,279.87693527724974
2025-10-31,281.0061950683594,283.02486366213384,285.81304844327684,276.8489107040144
2025-11-03,283.5345458984375,281.9955439895644,285.3433603410046,279.61709481156873
2025-11-04,277.35858154296875,276.56908942406625,281.0861237356038,276.07941949471564
2025-11-05,284.1241455078125,278.6876991693174,286.23278206992967,277.15870054271744
2025-11-06,284.5638732910156,285.14348075532007,288.1615262521665,280.9562476047489
2025-11-07,278.647705078125,283.0248465894465,283.59448127875606,275.0101005397699
2025-11-10,289.9103698730469,284.23409016650885,290.6098939896417,282.6750818691635
2025-11-11,291.11956787109375,287.56189748708465,291.72918497214437,287.1321858980205
2025-11-12,286.5225830078125,291.4893355792204,291.8191369528623,283.504568014819
2025-11-13,278.3879089355469,282.15543354563385,282.65510670070455,277.0587612643864
2025-11-14,276.22930908203125,271.23257767900105,278.3778974858086,270.52305035910666
2025-11-17,284.83367919921875,285.59319216713175,293.7578650793077,283.38464532335746
2025-11-18,284.09417724609375,287.7318125744744,288.61121173854644,278.0181648979437
2025-11-19,292.61859130859375,286.9722907427786,303.6114007455407,286.44263841708545
2025-11-20,289.26080322265625,304.3409354639468,306.2197114167213,288.48131431646567
2025-11-21,299.464111328125,296.2262391249899,303.7213362601199,293.6579118539212
2025-11-24,318.3717346191406,310.9266228942269,319.27117069793417,309.39762425695875
2025-11-25,323.22857666015625,325.9967549915166,328.6150374741804,317.4423529194355
2025-11-26,319.7408752441406,320.4703785574214,324.287888914303,316.58293713459693
2025-11-28,319.970703125,323.15862038246837,326.6363566172421,316.5829348985448
2025-12-01,314.6841735839844,317.49233426982363,319.6409227326276,313.684827275924
2025-12-02,315.6035461425781,316.5329308632399,318.17187340075924,313.7047943107319
2025-12-03,319.42108154296875,315.68353592029735,321.369788644051,313.89469739870816
2025-12-04,317.4123840332031,322.0193865832628,322.14927599125497,314.4943097586067
2025-12-05,321.0599670410156,319.28113189003057,322.9487461411032,318.961364259978
2025-12-08,313.7200012207031,320.04998779296875,320.44000244140625,311.2200012207031
2025-12-09,317.0799865722656,312.3699951171875,317.989990234375,311.8999938964844
2025-12-10,320.2099914550781,315.8299865722656,321.30999755859375,314.67999267578125
2025-12-11,312.42999267578125,320.0799865722656,321.1199951171875,308.6000061035156
2025-12-12,309.2900085449219,313.70001220703125,314.8699951171875,305.55999755859375
2025-12-15,308.2200012207031,311.32000732421875,311.4200134277344,304.8800048828125
2025-12-16,306.57000732421875,304.95001220703125,310.7699890136719,302.5899963378906
2025-12-17,296.7200012207031,308.010009765625,308.0899963378906,296.1199951171875
2025-12-18,302.4599914550781,301.7200012207031,303.9599914550781,299.2300109863281
2025-12-19,307.1600036621094,301.7300109863281,307.25,300.9700012207031
2025-12-22,309.7799987792969,309.8800048828125,310.1300048828125,305.29998779296875
2025-12-23,314.3500061035156,309.6300048828125,314.94000244140625,309.32000732421875
2025-12-24,314.0899963378906,314.7699890136719,315.0799865722656,311.9200134277344
2025-12-26,313.510009765625,314.4800109863281,315.0899963378906,312.2799987792969
2025-12-29,313.55999755859375,311.3699951171875,314.0199890136719,310.6199951171875
